x,l,P_reference,P_forward,P_backward,abs_err_forward,rel_err_forward,abs_err_backward,rel_err_backward
0.1,48,0.01670812844501096111104493566976943578534,1.67081284450109682e-02,4.64317373689160373e-01,7.11053965509513600669838236188e-18,4.25573676818263845132235324208e-16,0.447609245244149412007011732648,26.7899092778284997698635840303
0.1,49,-0.110261852450519898910877026396165316762,-1.10261852450519879e-01,-2.96378602067868709e-02,2.00898434116830778716370133084e-17,1.82201214338371581192694012985e-16,0.0806239922437330280517134412727,0.731204768030839259577360013895
0.1,50,-0.03820581266131368187317768818281477978851,-3.82058126613136831e-02,-4.60899322536320988e-01,1.21418302707973340330247541063e-18,3.17800602186689493719753441964e-17,0.422693509875007305924431261949,11.0635916482681425084457643832
0.5,0,1.0,1.00000000000000000e+00,1.00000000000000000e+00,0.0,0.0,0.0,0.0
0.5,1,0.5,5.00000000000000000e-01,-7.37888378587042393e+00,0.0,0.0,7.87888378587042392808825752581,15.7577675717408478561765150516
0.5,2,-0.125,-1.25000000000000000e-01,-6.03416283940281772e+00,0.0,0.0,5.90916283940281772402158821933,47.2733027152225417921727057546
0.5,3,-0.4375,-4.37500000000000000e-01,-1.09213175588731490e-01,0.0,0.0,0.328286824411268510215400340257,0.750369884368613737635200777731
0.5,4,-0.2890625,-2.89062500000000000e-01,4.43006060091197362e+00,0.0,0.0,4.7191231009119736228285546531,16.3256150518035844249204052864
0.5,5,0.08984375,8.98437500000000000e-02,4.07442508129176151e+00,0.0,0.0,3.98458133129176150788453014684,44.3501226439430846094973790257
0.5,6,0.3232421875,3.23242187500000000e-01,4.31724904241365601e-02,0.0,0.0,0.280069697075863439927889686487,0.866439183702973300562414014993
0.5,7,0.22314453125,2.23144531250000000e-01,-3.45227561428481167e+00,0.0,0.0,3.67542014553481166672099789139,16.4710294486986746027234216227
0.5,8,-0.073638916015625,-7.36389160156250000e-02,-3.27428431751313020e+00,0.0,0.0,3.20064540149750520470206538448,43.4640482868919397213747528051
0.5,9,-0.2678985595703125,-2.67898559570312500e-01,-2.36901982870126974e-02,0.0,0.0,0.244208361283299802552138046963,0.911570266279110090565410892849
0.5,10,-0.188228607177734375,-1.88228607177734375e-01,2.92435019738915525e+00,0.0,0.0,3.11257880456688962311773138936,16.5361623359824638421371740132
0.5,11,0.0638713836669921875,6.38713836669921875e-02,2.81296173231420532e+00,0.0,0.0,2.74909034864721313340396591229,43.0410332580269979181801439432
0.5,12,0.2337529659271240234375,2.33752965927124023e-01,1.51006458610540156e-02,0.0,0.0,0.218652320066070007809067021753,0.935399126162267102971653329616
0.5,13,0.16580426692962646484375,1.65804266929626465e-01,-2.58206020880825271e+00,0.0,0.0,2.74786447573787917519894108409,16.5729418586324782686678444233
0.5,14,-0.0571736395359039306640625,-5.71736395359039307e-02,-2.50386580107893719e+00,0.0,0.0,2.44669216154303326149488384544,42.7940600144330202715702787749
0.5,15,-0.21001850068569183349609375,-2.10018500685691833e-01,-1.04807461552698412e-02,0.0,0.0,0.199537754530421992255062590971,0.950096081435439583551649135028
0.5,16,-0.1498551354743540287017822265625,-1.49855135474354029e-01,2.33722096567358584e+00,0.0,0.0,2.48707610114793986610948195448,16.5965356694337255031051423611
0.5,17,0.05221683974377810955047607421875,5.22168397437781096e-02,2.27834340424108728e+00,0.0,0.0,2.22612656449730916818907644483,42.6323495527621044265164015595
