x,l,P_reference,P_forward,P_backward,abs_err_forward,rel_err_forward,abs_err_backward,rel_err_backward
0.10000000000000001,13,2.124954349733081090717e-01,2.12495434973308112e-01,4.48818841055845075e-01,2.520770051028797809067e-18,1.186270213920329987664e-17,2.363234060825369656450e-01,1.112134037666371167330e+00
0.10000000000000001,14,-2.461910950787559347306e-02,-2.46191095078755647e-02,7.83099325537979896e-01,2.882114306327482333714e-17,1.170681784979063093791e-15,8.077184350458554891201e-01,3.280859670360815930762e+01
0.10000000000000001,15,-2.030887671466101834761e-01,-2.03088767146610200e-01,-2.67498382048112604e-01,1.610040226140974084501e-17,7.927766014644634946948e-17,6.440961490150242052749e-02,3.171500610617474076537e-01
0.10000000000000001,16,-1.626803347102235634995e-02,-1.62680334710223820e-02,-7.85983429213677920e-01,2.565832203822726587106e-17,1.577223337038953213870e-15,7.697153957426555635443e-01,4.731459380838630571914e+01
0.10000000000000001,17,1.879844566994934798061e-01,1.87984456699493485e-01,9.91899291979214670e-02,5.326143172335040532062e-18,2.833289127116109974497e-17,8.879452750157201279828e-02,4.723503690707598156424e-01
0.10000000000000001,18,5.191678708086707076807e-02,5.19167870808670967e-02,7.61604613823625098e-01,2.593614884492667638227e-17,4.995715317384296137636e-16,7.096878267427580276204e-01,1.366971776657380576326e+01
0.10000000000000001,19,-1.679804267574565507438e-01,-1.67980426757456558e-01,5.43430708202540316e-02,7.196391919872535680724e-18,4.284065744316304485539e-17,2.223234975777105823714e-01,1.323508350759930279807e+00
0.10000000000000001,20,-8.207713094452774644274e-02,-8.20771309445277736e-02,-7.12927484322494309e-01,2.713893563002778286375e-17,3.306516116940024731966e-16,6.308503533779665628099e-01,7.686067313979700846294e+00
0.10000000000000001,21,1.439567761084079636067e-01,1.43956776108407958e-01,-1.90945909625109905e-01,5.814034149953517527365e-18,4.038736006129510755242e-17,3.349026857335178688764e-01,2.326411404776919607902e+00
0.10000000000000001,22,1.064833585046016796886e-01,1.06483358504601680e-01,6.43200443608382244e-01,3.726944967918921491901e-19,3.500025750744762166756e-18,5.367170851037805643833e-01,5.040384644522517842286e+00
0.10000000000000001,23,-1.168640852658377223531e-01,-1.16864085265837719e-01,3.08487478608266918e-01,2.968003447179068388095e-18,2.539705368358100337088e-17,4.253515638741046408339e-01,3.639711575258831707325e+00
0.10000000000000001,24,-1.249324352648031649291e-01,-1.24932435264803174e-01,-5.55988293897247354e-01,8.917562868693273969711e-18,7.137908462115435797116e-17,4.310558586324441893514e-01,3.450311824297594922315e+00
0.10000000000000001,25,8.770276454330279176393e-02,8.77027645433027941e-02,-4.05121685067796777e-01,2.378468515890075352104e-18,2.711965270736384459338e-17,4.928244496110995691036e-01,5.619257866925848338667e+00
0.10000000000000001,26,1.373305761842662840819e-01,1.37330576184266279e-01,4.55137952060977791e-01,5.421010862427522170037e-18,3.947417256266196010551e-17,3.178073758767115065873e-01,2.314177837936735630418e+00
0.10000000000000001,27,-5.749703053145411999064e-02,-5.74970305314541283e-02,4.79459072506885076e-01,8.297534751303126121513e-18,1.443124049121790110774e-16,5.369561030383391956092e-01,9.338849294914350564548e+00
0.10000000000000001,28,-1.437199723177924052853e-01,-1.43719972317792405e-01,-3.44703564530661866e-01,3.930232875259953573277e-19,2.734646279063744450993e-18,2.009835922128694603539e-01,1.398438845844307678278e+00
0.10000000000000001,29,2.726596595411374497114e-02,2.72659659541137564e-02,-5.30678080966122567e-01,1.142647445846051157403e-17,4.190746250358515335468e-16,5.579440469202363122561e-01,2.046302147736880968840e+01
0.10000000000000001,30,1.442916132115083619082e-01,1.44291613211508352e-01,2.28846756456302397e-01,1.028636811145622331765e-17,7.128874563470336634305e-17,8.455514324479403513431e-02,5.860017873724216875674e-01
0.10000000000000001,31,2.006447160218990560246e-03,2.00644716021897672e-03,5.58590569140874793e-01,1.384115363284570826563e-17,6.898339466530001737493e-15,5.565841219806558025211e-01,2.773978468089377906469e+02
0.10000000000000001,32,-1.393874810139806118129e-01,-1.39387481013980602e-01,-1.11722777017433217e-01,9.839134715305952738618e-18,7.058836736076092928224e-17,2.766470399654739494000e-02,1.984733764847405177492e-01
0.10000000000000001,33,-2.940075562781459772804e-02,-2.94007556278145787e-02,-5.63669583730948665e-01,1.898709054565239640056e-17,6.458028081322389918482e-16,5.342688281031340668094e-01,1.817194207068912229462e+01
0.10000000000000001,34,1.294941709045588933602e-01,1.29494170904558892e-01,-2.63925204182530486e-03,1.572093150103981429311e-18,1.214026190617229759717e-17,1.321334229463841982159e-01,1.020381242054289170642e+00
0.10000000000000001,35,5.408958487391864961225e-02,5.40895848739186280e-02,5.47044428793247550e-01,2.159595202319564144489e-17,3.992626690246415814502e-16,4.929548439193289006055e-01,9.113674010780323547776e+00
0.10000000000000001,36,-1.152294424737427453890e-01,-1.15229442473742755e-01,1.10455257385998429e-01,9.337691210531406937889e-18,8.103563646642810301828e-17,2.256846998597411741875e-01,1.958568010178195499885e+00
0.10000000000000001,37,-7.536216177079441822157e-02,-7.53621617707943975e-02,-5.10466920476733033e-01,2.073536654878527230039e-17,2.751429372720168154101e-16,4.351047587059386143862e-01,5.773517485197160990090e+00
0.10000000000000001,38,9.732297784861903713709e-02,9.73229778486190550e-02,-2.08298590180458931e-01,1.784867826454261674485e-17,1.833963433826010933561e-16,3.056215680290779684153e-01,3.140281717483581713519e+00
0.10000000000000001,39,9.264484812114242358750e-02,9.26448481211424035e-02,4.56252405992982557e-01,2.005774019098183202914e-17,2.165014093903454467881e-16,3.636075578718401334717e-01,3.924746656137714334502e+00
0.10000000000000001,40,-7.659254589847793153606e-02,-7.65925458984779428e-02,2.93200975609561543e-01,1.127570259384924611368e-17,1.472167096886293738470e-16,3.697935215080394742368e-01,4.828061493062187326929e+00
0.10000000000000001,41,-1.055169157713016639871e-01,-1.05516915771301636e-01,-3.87199227738581786e-01,2.752518265397574381836e-17,2.608603791418058357520e-16,2.816823119672801219952e-01,2.669546488430357098452e+00
0.10000000000000001,42,5.391676145085217460305e-02,5.39167614508521895e-02,-3.62737942624339338e-01,1.486034602662944514861e-17,2.756164433239447065496e-16,4.166547040751915124924e-01,7.727739813434327274377e+00
0.10000000000000001,43,1.137209984820212417875e-01,1.13720998482021232e-01,3.06490582621245344e-01,9.608741753652783046391e-18,8.449399743154629614229e-17,1.927695841392241025649e-01,1.695109845256063880016e+00
0.10000000000000001,44,-3.020563762711496930427e-02,-3.02056376271149889e-02,4.15095445492077886e-01,1.956476701567982923180e-17,6.477190535490284428738e-16,4.453010831191928550732e-01,1.474231693488421459162e+01
0.10000000000000001,45,-1.171678690686723973426e-01,-1.17167869068672381e-01,-2.17583026010117864e-01,1.618171742434615367756e-17,1.381071240176093531324e-16,1.004151569414454663596e-01,8.570195714884246790898e-01
0.10000000000000001,46,6.370132275983798777856e-03,6.37013227598381970e-03,-4.49115230083382111e-01,2.092510192897023557634e-17,3.284877145779296624552e-15,4.554853623593659097150e-01,7.150328166286328310242e+01
0.10000000000000001,47,1.159354086665016938165e-01,1.15935408666501677e-01,1.24086118227446099e-01,1.683901499141549074068e-17,1.452447978154317357317e-16,8.150709560944405055198e-03,7.030388433261689186068e-02
0.10000000000000001,48,1.670812844501099187074e-02,1.67081284450109682e-02,4.64317373689160373e-01,2.364915988734006546679e-17,1.415428422469522573753e-15,4.476092452441493812609e-01,2.678990927782844861001e+01
0.10000000000000001,49,-1.102618524505198912894e-01,-1.10261852450519879e-01,-2.96378602067868709e-02,1.246832498358330099109e-17,1.130792264639166425116e-16,8.062399224373302043020e-02,7.312047680308392410046e-01
0.10000000000000001,50,-3.820581266131371172046e-02,-3.82058126613136831e-02,-4.60899322536320988e-01,2.863310174898436866187e-17,7.494435991405454329484e-16,4.226935098750072760873e-01,1.106359164826813308406e+01
0.5,0,1.000000000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00
0.5,1,5.000000000000000000000e-01,5.00000000000000000e-01,-7.37888378587042393e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,7.878883785870423928088e+00,1.575776757174084785618e+01
0.5,2,-1.250000000000000000000e-01,-1.25000000000000000e-01,-6.03416283940281772e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,5.909162839402817724022e+00,4.727330271522254179217e+01
0.5,3,-4.375000000000000000000e-01,-4.37500000000000000e-01,-1.09213175588731490e-01,0.000000000000000000000e+00,0.000000000000000000000e+00,3.282868244112685102154e-01,7.503698843686137376352e-01
0.5,4,-2.890625000000000000000e-01,-2.89062500000000000e-01,4.43006060091197362e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,4.719123100911973622829e+00,1.632561505180358442553e+01
0.5,5,8.984375000000000000000e-02,8.98437500000000000e-02,4.07442508129176151e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,3.984581331291761507885e+00,4.435012264394308461116e+01
0.5,6,3.232421875000000000000e-01,3.23242187500000000e-01,4.31724904241365601e-02,0.000000000000000000000e+00,0.000000000000000000000e+00,2.800696970758634399279e-01,8.664391837029733005847e-01
0.5,7,2.231445312500000000000e-01,2.23144531250000000e-01,-3.45227561428481167e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,3.675420145534811666721e+00,1.647102944869867460244e+01
0.5,8,-7.363891601562500000000e-02,-7.36389160156250000e-02,-3.27428431751313020e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,3.200645401497505204702e+00,4.346404828689193972080e+01
0.5,9,-2.678985595703125000000e-01,-2.67898559570312500e-01,-2.36901982870126974e-02,0.000000000000000000000e+00,0.000000000000000000000e+00,2.442083612832998025521e-01,9.115702662791100905444e-01
0.5,10,-1.882286071777343750000e-01,-1.88228607177734375e-01,2.92435019738915525e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,3.112578804566889623118e+00,1.653616233598246384150e+01
0.5,11,6.387138366699218750000e-02,6.38713836669921875e-02,2.81296173231420532e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.749090348647213133404e+00,4.304103325802699791733e+01
0.5,12,2.337529659271240234375e-01,2.33752965927124023e-01,1.51006458610540156e-02,0.000000000000000000000e+00,0.000000000000000000000e+00,2.186523200660700078091e-01,9.353991261622671029956e-01
0.5,13,1.658042669296264648438e-01,1.65804266929626465e-01,-2.58206020880825271e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.747864475737879175199e+00,1.657294185863247826945e+01
0.5,14,-5.717363953590393066406e-02,-5.71736395359039307e-02,-2.50386580107893719e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.446692161543033261495e+00,4.279406001443302027046e+01
0.5,15,-2.100185006856918334961e-01,-2.10018500685691833e-01,-1.04807461552698412e-02,0.000000000000000000000e+00,0.000000000000000000000e+00,1.995377545304219922551e-01,9.500960814354395835533e-01
0.5,16,-1.498551354743540287018e-01,-1.49855135474354029e-01,2.33722096567358584e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.487076101147939866109e+00,1.659653566943372550273e+01
0.5,17,5.221683974377810955048e-02,5.22168397437781096e-02,2.27834340424108728e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.226126564497309168189e+00,4.263234955276210442696e+01
0.5,18,1.922962221433408558369e-01,1.92296222143340856e-01,7.68073098711466885e-03,0.000000000000000000000e+00,0.000000000000000000000e+00,1.846154911562261869903e-01,9.600578165212766266383e-01
0.5,19,1.377672102244105190039e-01,1.37767210224410519e-01,-2.15095198700410251e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.288719197228513024811e+00,1.661294580546701377295e+01
0.5,20,-4.835838106737355701625e-02,-4.83583810673735570e-02,-2.10447488176675890e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.056116500699385341022e+00,4.251830717481579352893e+01
0.5,21,-1.784138579223508713767e-01,-1.78413857922350871e-01,-5.84263505411928858e-03,0.000000000000000000000e+00,0.000000000000000000000e+00,1.725712228682315827963e-01,9.672523473111482445450e-01
0.5,22,-1.281987246779863198753e-01,-1.28198724677986320e-01,2.00310708470174426e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.131305809379730575870e+00,1.662501569132776523853e+01
0.5,23,4.524493778421856404748e-02,4.52449377842185640e-02,1.96514988595564644e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,1.919904948171427871983e+00,4.243358577102720181201e+01
0.5,24,1.671594460634509005104e-01,1.67159446063450901e-01,4.56497382573199488e-03,0.000000000000000000000e+00,0.000000000000000000000e+00,1.625944722377189056300e-01,9.726909012129699928957e-01
0.5,25,1.203811168693320610146e-01,1.20381116869332061e-01,-1.88207021616820303e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,2.002451333037535086135e+00,1.663426445204940355010e+01
0.5,26,-4.266414120839634449567e-02,-4.26641412083963445e-02,-1.85026595607432598e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,1.807601814865929634735e+00,4.236817532636029807330e+01
0.5,27,-1.577966215046346931672e-01,-1.57796621504634693e-01,-3.63785983690226690e-03,0.000000000000000000000e+00,0.000000000000000000000e+00,1.541587616677324262641e-01,9.769458952782749014648e-01
0.5,28,-1.138384028125268843112e-01,-1.13838402812526898e-01,1.78061213101757088e+00,1.387778780781445675530e-17,1.219077873981497218050e-16,1.894450533830097760379e+00,1.664157689343152530560e+01
0.5,29,4.047968696457776571762e-02,4.04796869645777518e-02,1.75342433825634592e+00,1.387778780781445675530e-17,3.428333776384778117845e-16,1.712944651291768149992e+00,4.231615360046387850843e+01
0.5,30,1.498488149006107911232e-01,1.49848814900610805e-01,2.94220596842166560e-03,1.387778780781445675530e-17,9.261192901004310986376e-17,1.469066089321891255270e-01,9.803655039222490840171e-01
0.5,31,1.082580079203643921848e-01,1.08258007920364427e-01,-1.69396751179527483e+00,3.469446951953614188824e-17,3.204794747845140440318e-16,1.802225519715639219520e+00,1.664750307470439734565e+01
0.5,32,-3.859956288835800534368e-02,-3.85995628883579883e-02,-1.67034953145538223e+00,1.702197410802241961392e-17,4.409887789987489371885e-16,1.631749968567024225061e+00,4.227379396203410138674e+01
0.5,33,-1.429921832522210825328e-01,-1.42992183252221100e-01,-2.40604226821593574e-03,1.750986508564089660922e-17,1.224533026029513240349e-16,1.405861409840051467969e-01,9.831736098191328025991e-01
0.5,34,-1.034250754009880026032e-01,-1.03425075400988040e-01,1.61885094476595248e+00,3.703905671753604522678e-17,3.581245319274112635146e-16,1.722276020166940484592e+00,1.665240284804750422500e+01
0.5,35,3.695911797832659189108e-02,3.69591179783265653e-02,1.59806180090127725e+00,2.663410399346421986166e-17,7.206368942322399947084e-16,1.561102682922950659868e+00,4.223863469464844446616e+01
0.5,36,1.369979535351437250858e-01,1.36997953535143741e-01,1.98363514408337075e-03,1.543632843076236937918e-17,1.126756132660224636349e-16,1.350143183910603543316e-01,9.855206950695470495571e-01
0.5,37,9.918640694089158533803e-02,9.91864069408916194e-02,-1.55291411215370112e+00,3.401684316173270161698e-17,3.429587199585165722136e-16,1.652100519094592705844e+00,1.665652149370763359867e+01
0.5,38,-3.551142159254956258020e-02,-3.55114215925495386e-02,-1.53441246594986525e+00,2.401846625234294041462e-17,6.763589058169980476136e-16,1.498901044357315682576e+00,4.220898452208939673549e+01
0.5,39,-1.316993126940266256982e-01,-1.31699312694026655e-01,-1.64470967254276373e-03,2.882622526095834913917e-17,2.188790865441304299981e-16,1.300546030214838619726e-01,9.875116305552491966164e-01
0.5,40,-9.542943523261546935659e-02,-9.54294352326155310e-02,1.49442800349948257e+00,6.160301218791075505976e-17,6.455347036032372715289e-16,1.589857438732098040592e+00,1.666003193728137332132e+01
0.5,41,3.422147270341801265602e-02,3.42214727034179864e-02,1.47780786655196961e+00,2.629529081456249972604e-17,7.683857162563359707135e-16,1.443586393848551593954e+00,4.218364318682192095483e+01
0.5,42,1.269713800411686135424e-01,1.26971380041168647e-01,1.36853139114176685e-03,3.308171878796395404265e-17,2.605446894980403490134e-16,1.256028486500268466925e-01,9.892217333489008266744e-01
0.5,43,9.206934414432812893253e-02,9.20693441443281718e-02,-1.44208762351300468e+00,4.288697218537973476771e-17,4.658116399542285468766e-16,1.534156967657332808295e+00,1.666305958748206781858e+01
0.5,44,-3.306256526118129031734e-02,-3.30625652611812801e-02,-1.42703769255988178e+00,1.023215800283194809595e-17,3.094786481932637541871e-16,1.393975127298700486056e+00,4.216173537312800865054e+01
0.5,45,-1.227185621438445576041e-01,-1.22718562143844578e-01,-1.14048631872305252e-03,2.078957665740954752209e-17,1.694085743364646506571e-16,1.215780758251215050794e-01,9.907064889060040360335e-01
0.5,46,-8.904085088677759362322e-02,-8.90408508867776283e-02,1.39488704429766908e+00,3.464703567448990106925e-17,3.891139328682552338056e-16,1.483927895184446670018e+00,1.666569760290562650373e+01
0.5,47,3.201392111450407545458e-02,3.20139211145040598e-02,1.38116404107452917e+00,1.570399084209472828633e-17,4.905363134345936956688e-16,1.349150119960025094134e+00,4.214260774662762355433e+01
0.5,48,1.188662759295310517588e-01,1.18866275929531084e-01,9.50018105201871476e-04,3.269547176401599308804e-17,2.750609582771756853888e-16,1.179162578243291802828e-01,9.920076733474422776685e-01
0.5,49,8.629277896094000793395e-02,8.62927789609400503e-02,-1.35203669578520635e+00,4.235842362629305135613e-17,4.908686930277952760474e-16,1.438329474746146362869e+00,1.666801662972517040183e+01
0.5,50,-3.105909923960982287282e-02,-3.10590992396098109e-02,-1.33944734657045217e+00,1.197873994007031539510e-17,3.856757032024215661957e-16,1.308388247330842345814e+00,4.212576279940045212088e+01
0.90000000000000002,0,1.000000000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00
0.90000000000000002,1,9.000000000000000222045e-01,9.00000000000000022e-01,8.11651483658308637e-01,0.000000000000000000000e+00,0.000000000000000000000e+00,8.834851634169138545616e-02,9.816501815743487030768e-02
0.90000000000000002,2,7.150000000000000599867e-01,7.15000000000000080e-01,5.95729502938716848e-01,1.994931997373328158574e-17,2.790114681641018169466e-17,1.192704970612832116386e-01,1.668118840017946876022e-01
0.90000000000000002,3,4.725000000000001016407e-01,4.72500000000000087e-01,3.52493265302536107e-01,1.504330514323637402185e-17,3.183768284282829795816e-17,1.200067346974639942989e-01,2.539825072962200391239e-01
0.90000000000000002,4,2.079375000000001334570e-01,2.07937499999999997e-01,1.08379765647456730e-01,1.361215827555550816896e-16,6.546273892662698855416e-16,9.955773435254340343039e-02,4.787868198499228832314e-01
0.90000000000000002,5,-4.114124999999985679808e-02,-4.11412500000000875e-02,-1.06419391893148974e-01,2.306741765916581199392e-16,5.606883033249085111897e-15,6.527814189314911672111e-02,1.586683484170980316269e+00
0.90000000000000002,6,-2.411643124999998766093e-01,-2.41164312500000116e-01,-2.65908467996576414e-01,2.398255205537935808024e-16,9.944486315892767239334e-16,2.474415549657653758467e-02,1.026028902869969628889e-01
0.90000000000000002,7,-3.678249937499999264385e-01,-3.67824993750000162e-01,-3.53230389171578618e-01,2.356242371354122511207e-16,6.405878913588978977248e-16,1.459460457842130828138e-02,3.967812091731004399582e-02
0.90000000000000002,8,-4.096859035156249991580e-01,-4.09685903515625172e-01,-3.63406372230034636e-01,1.724423555338194802289e-16,4.209135683069522700229e-16,4.627953128559036364035e-02,1.129634456261571369802e-01
0.90000000000000002,9,-3.695104859765625811394e-01,-3.69510485976562664e-01,-3.03808264638544545e-01,8.256199543477116264967e-17,2.234361366405388803345e-16,6.570222133801803602845e-02,1.778088141785113391436e-01
0.90000000000000002,10,-2.631456178558595300683e-01,-2.63145617855859604e-01,-1.92446397524880131e-01,7.367153762039002629081e-17,2.799649039215401227236e-16,7.069922033097939944321e-02,2.686695712702521905658e-01
0.90000000000000002,11,-1.162133925191017663411e-01,-1.16213392519101871e-01,-5.44685697122535423e-02,1.049507702965968292119e-16,9.030867099017548936694e-16,6.174482280684822407130e-02,5.313055704547937468365e-01
0.90000000000000002,12,4.074871427242068401686e-02,4.07487142724205845e-02,8.24509149775027594e-02,9.954670009311439304867e-17,2.442940884652378630625e-15,4.170220070508207542293e-02,1.023399178346756445792e+00
0.90000000000000002,13,1.778005216429758930143e-01,1.77800521642975828e-01,1.92982186426219587e-01,6.461844948013606426684e-17,3.634322828922299256150e-16,1.518166478324369439087e-02,8.538594062017733327770e-02
0.90000000000000002,14,2.707728135987746724751e-01,2.70772813598774698e-01,2.58400373960685770e-01,2.509928029303942764727e-17,9.269497908394526265039e-17,1.237243963808890278308e-02,4.569306450544225446197e-02
0.90000000000000002,15,3.051975421284237749442e-01,3.05197542128423871e-01,2.69499943360454963e-01,9.603320742790355524221e-17,3.146591769978731870295e-16,3.569759876796881170710e-02,1.169655512918503585855e-01
0.90000000000000002,16,2.783387013375877152644e-01,2.78338701337587868e-01,2.27690175646650506e-01,1.529809265377046756385e-16,5.496214712597915691893e-16,5.064852569093720969454e-02,1.819672415209960485404e-01
0.90000000000000002,17,1.990293385689161734264e-01,1.99029338568916359e-01,1.44141124878720051e-01,1.851275209518998821068e-16,9.301519177173840188731e-16,5.488821369019612289803e-02,2.757795111256446962428e-01
0.90000000000000002,18,8.542590234343713656855e-02,8.54259023434373183e-02,3.72062470937012668e-02,1.816851790542584055288e-16,2.126816036707821895450e-15,4.821965524973586975370e-02,5.644617607418267464623e-01
0.90000000000000002,19,-3.883397611600181071714e-02,-3.88339761160016519e-02,-7.13459062945636102e-02,1.587712437651350727563e-16,4.088462208733559846968e-15,3.251193017856179949996e-02,8.372032284678939148374e-01
0.90000000000000002,20,-1.493082353098484592313e-01,-1.49308235309848353e-01,-1.60558000285975361e-01,1.064415482837643978087e-16,7.128980398360079641888e-16,1.124976497612690154557e-02,7.534591077833776001632e-02
0.90000000000000002,21,-2.253711600292081936828e-01,-2.25371160029208123e-01,-2.14174861174343700e-01,7.071708670036702670814e-17,3.137805506756146776206e-16,1.119629885486449338426e-02,4.967937713686812684893e-02
0.90000000000000002,22,-2.539268614374336212227e-01,-2.53926861437433593e-01,-2.23493141883709973e-01,2.816215143031097767334e-17,1.109065471486166449196e-16,3.043371955372364863891e-02,1.198523046417535993052e-01
0.90000000000000002,23,-2.315596681553687675136e-01,-2.31559668155368742e-01,-1.88679360889334485e-01,2.558717127065790464258e-17,1.104992569495728041841e-16,4.288030726603428216190e-02,1.851803796732988700039e-01
0.90000000000000002,24,-1.647773395796302424486e-01,-1.64777339579630255e-01,-1.18366445928896641e-01,1.290200585257750276469e-17,7.829963686446390098373e-17,4.641089365073360159964e-02,2.816582290327917846660e-01
0.90000000000000002,25,-6.836994558931373804241e-02,-6.83699455893138075e-02,-2.76662241648125765e-02,6.945670167485262780360e-17,1.015895231101496596232e-15,4.070372142450116158426e-02,5.953452364727810568559e-01
0.90000000000000002,26,3.774049949774059260174e-02,3.77404994977404915e-02,6.49723638099045653e-02,1.011492864293195292902e-16,2.680125800544187957893e-15,2.723186431216397267765e-02,7.215554821629814537297e-01
0.90000000000000002,27,1.325126078283105000269e-01,1.32512607828310397e-01,1.41426058593243531e-01,1.030534164947471964524e-16,7.776876342835845289354e-16,8.913450764933030987230e-03,6.726492603995623197711e-02
0.90000000000000002,28,1.978707357522276397545e-01,1.97870735752227550e-01,1.87369145624933287e-01,8.969062471886335430327e-17,4.532788761202835536376e-16,1.050159012729435324533e-02,5.307298265896363484440e-02
0.90000000000000002,29,2.220833008585029023723e-01,2.22083300858502863e-01,1.94900259653388253e-01,3.897706810085388440257e-17,1.755065236790925947043e-16,2.718304120511464983803e-02,1.224002034373305869278e-01
0.90000000000000002,30,2.018123979590634284640e-01,2.01812397959063416e-01,1.63849952149061756e-01,1.196688147880875519036e-17,5.929705805902060312909e-17,3.796244581000167237362e-02,1.881075998992993115945e-01
0.90000000000000002,31,1.424839232966934008144e-01,1.42483923296693432e-01,1.01559825270381973e-01,3.133344278483107814282e-17,2.199086188803605733059e-16,4.092409802631142765311e-02,2.872190565745121221838e-01
0.90000000000000002,32,5.695794106848592947467e-02,5.69579410684860066e-02,2.12216742565544784e-02,7.710032699087543406335e-17,1.353636131231822538071e-15,3.573626681193145102533e-02,6.274150038001259793458e-01
0.90000000000000002,33,-3.719533312084126877378e-02,-3.71953331208411675e-02,-6.08620140801147264e-02,1.012780354373021829417e-16,2.722869428491665513467e-15,2.366668095927345758162e-02,6.362809248779803456063e-01
0.90000000000000002,34,-1.212497247778460069192e-01,-1.21249724777845902e-01,-1.28538079396976951e-01,1.049507702965968292119e-16,8.655753280173447374476e-16,7.288354619130943921890e-03,6.011027763143118157933e-02
0.90000000000000002,35,-1.789990452170181164959e-01,-1.78999045217018010e-01,-1.68940178623667669e-01,1.063060230122037097544e-16,5.938915645238134148669e-16,1.005886659335044702951e-02,5.619508518134884734658e-02
0.90000000000000002,36,-1.998416283928568801058e-01,-1.99841628392856768e-01,-1.74901239865504737e-01,1.118354540918797823679e-16,5.596204103783074360461e-16,2.494038852735214276948e-02,1.248007671270737584289e-01
